KEGG,Uniprot_KB_id,interaction
CIDs00005957,511145.b2153,True
CIDs00005957,511145.b2904,False
CIDs00005957,511145.b3741,False
CIDs00005957,511145.b3740,False
CIDs00005957,511145.b3429,False
CIDs00005957,511145.b3430,False
CIDs00005957,511145.b3425,False
CIDs00005957,511145.b2388,False
CIDs00005957,511145.b1524,False
CIDs00005957,511145.b3181,False
CIDs00005957,511145.b2688,False
CIDs00005957,511145.b1210,False
CIDs00005957,511145.b4172,False
CIDs00005957,511145.b1712,False
CIDs00005957,511145.b0912,False
CIDs00005957,511145.b3401,False
CIDs00005957,511145.b0014,True
CIDs00005957,511145.b2526,True
CIDs00005957,511145.b0473,True
CIDs00005957,511145.b3481,False
CIDs00005957,511145.b3168,True
CIDs00005957,511145.b1718,False
CIDs00005957,511145.b1215,True
CIDs00005957,511145.b1207,True
CIDs00005957,511145.b1098,True
CIDs00005957,511145.b0181,False
CIDs00005957,511145.b0096,False
CIDs00005957,511145.b1087,False
CIDs00005957,511145.b0963,True
CIDs00005957,511145.b1174,False
CIDs00005957,511145.b0783,False
CIDs00005957,511145.b4219,False
CIDs00005957,511145.b1778,False
CIDs00005957,511145.b3189,False
CIDs00005957,511145.b3351,False
CIDs00005957,511145.b0678,False
CIDs00005957,511145.b3223,False
CIDs00005957,511145.b2518,True
CIDs00005957,511145.b0416,False
CIDs00005957,511145.b4162,False
CIDs00005957,511145.b4245,False
CIDs00005957,511145.b0131,False
CIDs00005957,511145.b2564,False
CIDs00005957,511145.b3916,False
CIDs00005957,511145.b2926,True
CIDs00005957,511145.b4395,False
CIDs00005957,511145.b2743,False
CIDs00005957,511145.b4226,True
CIDs00005957,511145.b2501,False
CIDs00005957,511145.b2615,False
CIDs00005957,511145.b0242,True
CIDs00005957,511145.b3932,False
CIDs00005957,511145.b4043,False
CIDs00005957,511145.b4021,False
CIDs00005957,511145.b1204,False
CIDs00005957,511145.b4177,False
CIDs00005957,511145.b2476,True
CIDs00005957,511145.b0945,False
CIDs00005957,511145.b3642,False
CIDs00005957,511145.b2780,True
CIDs00005957,511145.b0171,False
CIDs00005957,511145.b4244,True
CIDs00005957,511145.b0120,False
CIDs00005957,511145.b0405,False
CIDs00005957,511145.b3167,False
CIDs00005957,511145.b2699,True
CIDs00005957,511145.b0472,False
CIDs00005957,511145.b1211,False
CIDs00005957,511145.b4375,False
CIDs00005957,511145.b1277,False
CIDs00005957,511145.b3041,False
CIDs00005957,511145.b3985,True
CIDs00005957,511145.b3983,True
CIDs00005957,511145.b3986,True
CIDs00005957,511145.b2606,True
CIDs00005957,511145.b3984,False
CIDs00005957,511145.b1716,True
CIDs00005957,511145.b3185,True
CIDs00005957,511145.b3637,True
CIDs00005957,511145.b3312,True
CIDs00005957,511145.b3936,True
CIDs00005957,511145.b1089,True
CIDs00005957,511145.b3636,True
CIDs00005957,511145.b3703,True
CIDs00005957,511145.b1717,True
CIDs00005957,511145.b3299,False
CIDs00005957,511145.b4203,True
CIDs00005957,511145.b3321,True
CIDs00005957,511145.b3297,True
CIDs00005957,511145.b3342,True
CIDs00005957,511145.b3298,True
CIDs00005957,511145.b2609,True
CIDs00005957,511145.b4202,True
CIDs00005957,511145.b3316,True
CIDs00005957,511145.b0023,True
CIDs00005957,511145.b0169,True
CIDs00005957,511145.b3314,True
CIDs00005957,511145.b3296,True
CIDs00005957,511145.b3303,True
CIDs00005957,511145.b3306,True
CIDs00005957,511145.b3230,True
CIDs00005957,511145.b2608,True
CIDs00005957,511145.b2567,False
CIDs00005957,511145.b0214,False
CIDs00005957,511145.b3704,False
CIDs00005957,511145.b2914,False
CIDs00005957,511145.b3295,False
CIDs00005957,511145.b3649,True
CIDs00005957,511145.b0172,False
CIDs00005957,511145.b1860,True
CIDs00005957,511145.b2942,False
CIDs00005957,511145.b3591,False
CIDs00005957,511145.b0146,False
CIDs00005957,511145.b2551,False
CIDs00005957,511145.b2620,True
CIDs00005957,511145.b0728,False
CIDs00005957,511145.b2744,False
CIDs00005957,511145.b0406,False
CIDs00005957,511145.b0436,True
CIDs00005957,511145.b3708,False
CIDs00005957,511145.b0740,False
CIDs00005957,511145.b3919,False
CIDs00005957,511145.b1324,False
CIDs00005957,511145.b2464,False
CIDs00005957,511145.b0008,False
CIDs00005957,511145.b2607,False
CIDs00005957,511145.b1260,False
CIDs00005957,511145.b1261,False
CIDs00005957,511145.b4393,False
CIDs00005957,511145.b2827,False
CIDs00005957,511145.b3833,False
CIDs00005957,511145.b3470,False
CIDs00005957,511145.b3205,True
CIDs00005957,511145.b0659,False
CIDs00005957,511145.b1864,False
CIDs00005957,511145.b1983,False
CIDs00005957,511145.b1703,True
CIDs00005957,511145.b3170,False
CIDs00005957,511145.b2331,False
CIDs00005957,511145.b0471,False
CIDs00005957,511145.b0866,False
CIDs00005957,511145.b2909,False
CIDs00005957,511145.b0413,True
CIDs00005957,511145.b1045,True
CIDs00005957,511145.b1108,False
CIDs00005957,511145.b0119,False
CIDs00005957,511145.b0426,False
CIDs00005957,511145.b2498,True
CIDs00005957,511145.b2066,False
CIDs00005957,511145.b0779,False
CIDs00005957,511145.b1913,False
CIDs00005957,511145.b3092,False
CIDs00005957,511145.b1004,False
CIDs00005957,511145.b0422,False
CIDs00005957,511145.b3866,True
CIDs00005957,511145.b0101,False
CIDs00005957,511145.b0006,False
CIDs00005957,511145.b2960,False
CIDs00005957,511145.b0636,False
CIDs00005957,511145.b4362,False
CIDs00005957,511145.b0631,False
CIDs00005957,511145.b3780,False
CIDs00005957,511145.b4406,False
CIDs00005957,511145.b0893,False
CIDs00005957,511145.b1248,False
CIDs00005957,511145.b0930,True
CIDs00005957,511145.b1719,True
CIDs00005957,511145.b2007,False
CIDs00005957,511145.b0956,False
CIDs00005957,511145.b2890,False
CIDs00005957,511145.b4129,False
CIDs00005957,511145.b4155,False
CIDs00005957,511145.b2962,False
CIDs00005957,511145.b2894,False
CIDs00005957,511145.b4151,False
CIDs00005957,511145.b0881,False
CIDs00005957,511145.b3929,False
CIDs00005957,511145.b3348,False
CIDs00005957,511145.b4480,False
CIDs00005957,511145.b2916,False
CIDs00005957,511145.b1892,False
CIDs00005957,511145.b3259,False
CIDs00005957,511145.b3988,False
CIDs00005957,511145.b2793,False
CIDs00005957,511145.b3938,False
CIDs00005957,511145.b2268,False
CIDs00005957,511145.b3987,False
CIDs00005957,511145.b1187,False
CIDs00005957,511145.b3226,False
CIDs00005957,511145.b1642,False
CIDs00005957,511145.b2948,False
CIDs00005957,511145.b2294,False
CIDs00005957,511145.b4234,False
CIDs00005957,511145.b1056,False
CIDs00005957,511145.b4374,False
CIDs00005957,511145.b3885,False
CIDs00005957,511145.b3697,False
CIDs00005957,511145.b1253,False
CIDs00005957,511145.b0736,False
CIDs00005957,511145.b2477,False
CIDs00005957,511145.b1641,False
CIDs00005957,511145.b1782,False
CIDs00005957,511145.b0957,False
CIDs00005957,511145.b0741,False
CIDs00005957,511145.b0814,False
CIDs00005957,511145.b2617,False
CIDs00005957,511145.b0177,False
CIDs00005957,511145.b4373,False
CIDs00005957,511145.b1066,False
CIDs00005957,511145.b1584,False
CIDs00005957,511145.b2323,False
CIDs00005957,511145.b1850,False
CIDs00005957,511145.b2290,False
CIDs00005957,511145.b1767,False
CIDs00005957,511145.b0880,True
CIDs00005957,511145.b0623,False
CIDs00005957,511145.b3701,False
CIDs00005957,511145.b2097,False
CIDs00005957,511145.b4232,False
CIDs00005957,511145.b1905,False
CIDs00005957,511145.b0095,True
CIDs00005957,511145.b0683,False
CIDs00005957,511145.b1779,True
CIDs00005957,511145.b2927,False
CIDs00005957,511145.b0756,False
CIDs00005957,511145.b3870,True
CIDs00005957,511145.b3925,False
CIDs00005957,511145.b1635,False
CIDs00005957,511145.b3607,False
CIDs00005957,511145.b0166,False
CIDs00005957,511145.b1334,False
CIDs00005957,511145.b0817,False
CIDs00005957,511145.b1275,False
CIDs00005957,511145.b2808,False
CIDs00005957,511145.b3828,False
CIDs00005957,511145.b4015,True
CIDs00005957,511145.b0761,False
CIDs00005957,511145.b3068,False
CIDs00005957,511145.b1270,False
CIDs00005957,511145.b1661,False
CIDs00005957,511145.b2479,False
CIDs00005957,511145.b3247,False
CIDs00005957,511145.b0425,False
CIDs00005957,511145.b3752,False
CIDs00005957,511145.b2599,False
CIDs00005957,511145.b1020,False
CIDs00005957,511145.b0660,False
CIDs00005957,511145.b3724,False
CIDs00005957,511145.b3349,False
CIDs00005957,511145.b4207,False
CIDs00005957,511145.b3775,False
CIDs00005957,511145.b0386,False
CIDs00005957,511145.b0439,False
CIDs00005957,511145.b0125,False
CIDs00005957,511145.b0238,False
CIDs00005957,511145.b2297,True
CIDs00005957,511145.b0902,False
CIDs00005957,511145.b0116,False
CIDs00005957,511145.b0888,True
CIDs00005957,511145.b3162,False
CIDs00005957,511145.b4401,True
CIDs00005957,511145.b2316,False
CIDs00005957,511145.b1241,False
CIDs00005957,511145.b3433,False
CIDs00005957,511145.b2525,False
CIDs00005957,511145.b3463,False
CIDs00005957,511145.b2091,False
CIDs00005957,511145.b3945,False
CIDs00005957,511145.b3455,False
CIDs00005957,511145.b2913,True
CIDs00005957,511145.b2834,False
CIDs00005957,511145.b0483,False
CIDs00005957,511145.b0495,True
CIDs00005957,511145.b0820,False
CIDs00005957,511145.b1299,False
CIDs00005957,511145.b3201,False
CIDs00005957,511145.b4391,True
CIDs00005957,511145.b3190,False
CIDs00005957,511145.b3279,False
CIDs00005957,511145.b3251,True
CIDs00005957,511145.b3556,False
CIDs00005957,511145.b1823,True
CIDs00005957,511145.b2553,False
CIDs00005957,511145.b2415,False
CIDs00005957,511145.b3231,True
CIDs00005957,511145.b3405,False
CIDs00005957,511145.b3781,False
CIDs00005957,511145.b1930,False
CIDs00005957,511145.b0058,False
CIDs00005957,511145.b1086,False
CIDs00005957,511145.b2791,False
CIDs00005957,511145.b2183,False
CIDs00005957,511145.b2372,False
CIDs00005957,511145.b0489,False
CIDs00005957,511145.b1841,False
CIDs00005957,511145.b3184,False
CIDs00005957,511145.b3127,False
CIDs00005957,511145.b1490,False
CIDs00005957,511145.b0122,False
CIDs00005957,511145.b0190,False
CIDs00005957,511145.b0224,False
CIDs00005957,511145.b3843,False
CIDs00005957,511145.b2042,True
CIDs00005957,511145.b3923,False
CIDs00005957,511145.b1333,False
CIDs00005957,511145.b2528,False
CIDs00005957,511145.b4132,False
CIDs00005957,511145.b0864,False
CIDs00005957,511145.b3541,False
CIDs00005957,511145.b0652,False
CIDs00005957,511145.b0933,False
CIDs00005957,511145.b3178,False
CIDs00005957,511145.b1095,False
CIDs00005957,511145.b1092,False
CIDs00005957,511145.b2727,False
CIDs00005957,511145.b0389,False
CIDs00005957,511145.b0382,False
CIDs00005957,511145.b0357,False
CIDs00005957,511145.b0410,False
CIDs00005957,511145.b0481,False
CIDs00005957,511145.b0528,False
CIDs00005957,511145.b0579,False
CIDs00005957,511145.b0637,False
CIDs00005957,511145.b0643,True
CIDs00005957,511145.b0711,False
CIDs00005957,511145.b0753,False
CIDs00005957,511145.b0769,False
CIDs00005957,511145.b0819,False
CIDs00005957,511145.b0853,False
CIDs00005957,511145.b0892,False
CIDs00005957,511145.b0917,False
CIDs00005957,511145.b1003,True
CIDs00005957,511145.b0969,False
CIDs00005957,511145.b1018,True
CIDs00005957,511145.b1088,False
CIDs00005957,511145.b1179,False
CIDs00005957,511145.b1171,False
CIDs00005957,511145.b1219,False
CIDs00005957,511145.b1251,False
CIDs00005957,511145.b1273,False
CIDs00005957,511145.b0968,False
CIDs00005957,511145.b1602,False
CIDs00005957,511145.b2925,False
CIDs00005957,511145.b3617,False
CIDs00005957,511145.b3770,False
CIDs00005957,511145.b1131,False
CIDs00005957,511145.b0754,True
CIDs00005957,511145.b3503,False
CIDs00005957,511145.b3736,False
CIDs00005957,511145.b3735,False
CIDs00005957,511145.b3733,False
CIDs00005957,511145.b3734,True
CIDs00005957,511145.b3732,False
CIDs00005957,511145.b4242,False
CIDs00005957,511145.b4174,False
CIDs00005957,511145.b3336,False
CIDs00005957,511145.b0185,False
CIDs00005957,511145.b3255,False
CIDs00005957,511145.b0435,False
CIDs00005957,511145.b0143,False
CIDs00005957,511145.b2143,False
CIDs00005957,511145.b0094,False
CIDs00005957,511145.b0720,False
CIDs00005957,511145.b0882,True
CIDs00005957,511145.b0432,False
CIDs00005957,511145.b2414,True
CIDs00005957,511145.b2194,False
CIDs00005957,511145.b4384,False
CIDs00005957,511145.b3639,False
CIDs00005957,511145.b3125,False
CIDs00005957,511145.b0048,False
CIDs00005957,511145.b0145,True
CIDs00005957,511145.b3066,False
CIDs00005957,511145.b1842,False
CIDs00005957,511145.b0812,False
CIDs00005957,511145.b3260,False
CIDs00005957,511145.b2262,False
CIDs00005957,511145.b1203,True
CIDs00005957,511145.b3209,False
CIDs00005957,511145.b2895,False
CIDs00005957,511145.b3198,False
CIDs00005957,511145.b0053,True
CIDs00005957,511145.b3177,False
CIDs00005957,511145.b3058,False
CIDs00005957,511145.b2303,False
CIDs00005957,511145.b2912,False
CIDs00005957,511145.b1612,False
CIDs00005957,511145.b4139,False
CIDs00005957,511145.b0723,False
CIDs00005957,511145.b4046,False
CIDs00005957,511145.b1852,False
CIDs00005957,511145.b0450,False
CIDs00005957,511145.b1064,False
CIDs00005957,511145.b3610,False
CIDs00005957,511145.b1654,False
CIDs00005957,511145.b3633,False
CIDs00005957,511145.b1651,True
CIDs00005957,511145.b0212,False
CIDs00005957,511145.b3428,True
CIDs00005957,511145.b4517,False
CIDs00005957,511145.b3592,False
CIDs00005957,511145.b3229,False
CIDs00005957,511145.b0838,False
CIDs00005957,511145.b4052,True
CIDs00005957,511145.b0369,False
CIDs00005957,511145.b0156,False
CIDs00005957,511145.b3730,False
CIDs00005957,511145.b2529,False
CIDs00005957,511145.b2994,False
CIDs00005957,511145.b0460,False
CIDs00005957,511145.b1103,False
CIDs00005957,511145.b4000,True
CIDs00005957,511145.b0440,False
CIDs00005957,511145.b1237,False
CIDs00005957,511145.b2669,False
CIDs00005957,511145.b4396,False
CIDs00005957,511145.b0889,False
CIDs00005957,511145.b3357,False
CIDs00005957,511145.b3131,False
CIDs00005957,,False
CIDs00005957,511145.b3094,False
CIDs00005957,511145.b0113,False
CIDs00005957,511145.b1540,False
CIDs00005957,511145.b4212,False
CIDs00005957,511145.b0506,False
CIDs00005957,511145.b3934,False
CIDs00005957,511145.b3438,False
CIDs00005957,511145.b1658,False
CIDs00005957,511145.b3961,False
CIDs00005957,511145.b2157,False
CIDs00005957,511145.b2684,False
CIDs00005957,511145.b4089,False
CIDs00005957,511145.b1618,False
CIDs00005957,511145.b4135,False
CIDs00005957,511145.b1326,False
CIDs00005957,511145.b1295,False
CIDs00005957,511145.b1667,False
CIDs00005957,511145.b1675,False
CIDs00005957,511145.b1765,True
CIDs00005957,511145.b1783,True
CIDs00005957,511145.b1848,False
CIDs00005957,511145.b2369,False
CIDs00005957,511145.b0571,False
CIDs00005957,511145.b1908,False
CIDs00005957,511145.b4537,False
CIDs00005957,511145.b2016,False
CIDs00005957,511145.b2187,False
CIDs00005957,511145.b2343,True
CIDs00005957,511145.b4546,False
CIDs00005957,511145.b2597,True
CIDs00005957,511145.b3187,False
CIDs00005957,511145.b0220,False
CIDs00005957,511145.b1676,False
CIDs00005957,511145.b0376,False
CIDs00005957,511145.b3460,False
CIDs00005957,511145.b0494,False
CIDs00005957,511145.b2742,False
CIDs00005957,511145.b0434,False
CIDs00005957,511145.b1739,False
CIDs00005957,511145.b4411,False
CIDs00005957,511145.b4220,False
CIDs00005957,511145.b2665,False
CIDs00005957,511145.b2898,False
CIDs00005957,511145.b1851,False
CIDs00005957,511145.b3670,False
CIDs00005957,511145.b2533,False
CIDs00005957,511145.b2508,True
CIDs00005957,511145.b0595,False
CIDs00005957,511145.b1867,False
CIDs00005957,511145.b3602,False
CIDs00005957,511145.b3764,True
CIDs00005957,511145.b3812,False
CIDs00005957,511145.b3820,False
CIDs00005957,511145.b3858,False
CIDs00005957,511145.b3888,False
CIDs00005957,511145.b2806,False
CIDs00005957,511145.b2795,False
CIDs00005957,511145.b2910,False
CIDs00005957,511145.b2922,False
CIDs00005957,511145.b2958,False
CIDs00005957,511145.b3038,False
CIDs00005957,511145.b3055,False
CIDs00005957,511145.b3029,False
CIDs00005957,511145.b3024,False
CIDs00005957,511145.b3033,False
CIDs00005957,511145.b3200,False
CIDs00005957,511145.b3160,False
CIDs00005957,511145.b3192,False
CIDs00005957,511145.b4551,False
CIDs00005957,511145.b3356,False
CIDs00005957,511145.b3362,False
CIDs00005957,511145.b3448,True
CIDs00005957,511145.b3465,False
CIDs00005957,511145.b0441,False
CIDs00005957,511145.b3310,True
CIDs00005957,511145.b3313,True
CIDs00005957,511145.b3318,True
CIDs00005957,511145.b3165,False
CIDs00005957,511145.b0407,False
CIDs00005957,511145.b2532,False
CIDs00005957,511145.b0463,False
CIDs00005957,511145.b0605,True
CIDs00005957,511145.b1982,False
CIDs00005957,511145.b0168,False
CIDs00005957,511145.b4055,False
CIDs00005957,511145.b0390,False
CIDs00005957,511145.b2381,False
CIDs00005957,511145.b4222,False
CIDs00005957,511145.b2480,True
CIDs00005957,511145.b1731,False
CIDs00005957,511145.b1217,False
CIDs00005957,511145.b1882,False
CIDs00005957,511145.b2782,False
CIDs00005957,511145.b2783,False
CIDs00005957,511145.b0658,False
CIDs00005957,511145.b4484,False
CIDs00005957,511145.b3912,False
CIDs00005957,511145.b4397,False
CIDs00005957,511145.b3368,False
CIDs00005957,511145.b1809,False
CIDs00005957,511145.b3210,False
CIDs00005957,511145.b3495,False
CIDs00005957,511145.b1914,False
CIDs00005957,511145.b2472,False
CIDs00005957,511145.b1961,False
CIDs00005957,511145.b2150,False
CIDs00005957,511145.b3387,False
CIDs00005957,511145.b3860,False
CIDs00005957,511145.b2893,False
CIDs00005957,511145.b2267,False
CIDs00005957,511145.b2266,False
CIDs00005957,511145.b0661,False
CIDs00005957,511145.b0835,False
CIDs00005957,511145.b1134,False
CIDs00005957,511145.b0593,False
CIDs00005957,511145.b2441,False
CIDs00005957,511145.b1844,False
CIDs00005957,511145.b1093,True
CIDs00005957,511145.b1288,False
CIDs00005957,511145.b3408,False
CIDs00005957,511145.b0592,False
CIDs00005957,511145.b0028,False
CIDs00005957,511145.b1071,False
CIDs00005957,511145.b1920,True
CIDs00005957,511145.b3844,False
CIDs00005957,511145.b2804,False
CIDs00005957,511145.b1236,True
CIDs00005957,511145.b2977,False
CIDs00005957,511145.b0811,False
CIDs00005957,511145.b0654,False
CIDs00005957,511145.b2988,False
CIDs00005957,511145.b2787,False
CIDs00005957,511145.b2231,False
CIDs00005957,511145.b3699,False
CIDs00005957,511145.b3510,False
CIDs00005957,511145.b3509,False
CIDs00005957,511145.b1619,False
CIDs00005957,511145.b2309,False
CIDs00005957,511145.b0178,False
CIDs00005957,511145.b1235,False
CIDs00005957,511145.b2717,False
CIDs00005957,511145.b3032,False
CIDs00005957,511145.b0477,False
CIDs00005957,511145.b2168,True
CIDs00005957,511145.b3355,False
CIDs00005957,511145.b4034,False
CIDs00005957,511145.b2781,False
CIDs00005957,511145.b3028,False
CIDs00005957,511145.b3941,False
CIDs00005957,511145.b1175,True
CIDs00005957,511145.b0782,True
CIDs00005957,511145.b0009,False
CIDs00005957,511145.b1889,False
CIDs00005957,511145.b2113,True
CIDs00005957,511145.b0159,False
CIDs00005957,511145.b0677,False
CIDs00005957,511145.b0676,False
CIDs00005957,511145.b0675,True
CIDs00005957,511145.b1221,True
CIDs00005957,511145.b3928,False
CIDs00005957,511145.b4056,False
CIDs00005957,511145.b4057,False
CIDs00005957,511145.b4178,False
CIDs00005957,511145.b4168,True
CIDs00005957,511145.b4255,False
CIDs00005957,511145.b4243,False
CIDs00005957,511145.b4252,True
CIDs00005957,511145.b3869,False
CIDs00005957,511145.b3868,False
CIDs00005957,511145.b2287,False
CIDs00005957,511145.b2285,False
CIDs00005957,511145.b2276,False
CIDs00005957,511145.b2964,False
